"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","ExternalReference","DistributionChannel","UserLanguage","Q1.2_First.Click","Q1.2_Last.Click","Q1.2_Page.Submit","Q1.2_Click.Count","Q2.1_Browser","Q2.1_Version","Q2.1_Operating.System","Q2.1_Resolution","zipcode","citizen","gender","age","faminc","faminc150","race","Q2.10_First.Click","Q2.10_Last.Click","Q2.10_Page.Submit","Q2.10_Click.Count","pid","pidlean","redist_incdiff","speedtrap","redist_taxes","redist_housing","trust_experts_univ","trust_econ_multi","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","trust_8","trust_14","trust_15","trust_16","trust_17","Q46","build_control_1","build_control_6","build_control_7","build_control_5","build_control_4","build_economist_1","build_economist_6","build_economist_7","build_economist_5","build_economist_4","build_univ_1","build_univ_6","build_univ_7","build_univ_5","build_univ_4","Q14.1","educ","employment","student","marital","marital_7_TEXT","Q14.7_First.Click","Q14.7_Last.Click","Q14.7_Page.Submit","Q14.7_Click.Count","manip_econ","manip_resp","ownrent","tenure_length","housing_cost","open_ended","svy_comments","PID","psid","rnid","study","rid","RISN","opp","Q_TotalDuration","beforeafter","random","gc","term","zip","Quota"
"1/9/18 16:17","1/9/18 16:26",0,100,535,1,"1/9/18 16:26","R_xr188AOSnu2jpuN",NA,"anonymous","EN",0,0,12.717,0,"Firefox","57","Windows NT 10.0","1366x768",98114,1,2,100,13,NA,"1",1.104,1.104,2.019,1,1,NA,2,4,1,1,"1","4,6,7",3,3,3,3,3,2,3,3,2,3,3,"1,5,6,7",2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,"",1.2,1.2,2.093,1,1,3,5,2017,5,"No other thoughts.","No other thoughts.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",535,0,7025869,1,"",98114,NA
"1/9/18 16:24","1/9/18 16:28",0,100,232,1,"1/9/18 16:28","R_3KIoe0wkKtzgkeo",NA,"anonymous","EN",3.211,3.211,4.084,1,"Chrome","63.0.3239.132","Windows NT 10.0","1280x720",92656,1,1,100,2,NA,"4",1.102,1.446,2.465,2,1,NA,8,4,1,4,"1","1",2,2,2,2,4,1,2,1,1,1,2,"5",NA,NA,NA,NA,NA,3,2,2,2,4,NA,NA,NA,NA,NA,NA,5,1,3,1,"",6.433,6.433,10.908,1,1,1,4,2015,11,"Nothing really comes to mind. Local government has been good. ","none",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",232,1,4359869,1,"",92656,NA
"1/9/18 16:24","1/9/18 16:28",0,100,279,1,"1/9/18 16:28","R_3PQQpowftbgaEWA",NA,"anonymous","EN",0,0,15.462,0,"Chrome","63.0.3239.132","Windows NT 10.0","1364x768",90016,1,1,100,2,NA,"1,2,3,4,5,6",3.612,10.384,12.218,8,1,NA,9,4,1,5,"4","6",2,1,4,4,4,1,2,3,1,3,3,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,1,NA,6,6,1,1,"",3.212,3.212,5.355,1,1,3,5,1996,8,"nothing","like",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",279,0,9396591,1,"",90016,NA
"1/9/18 16:25","1/9/18 16:29",0,100,236,1,"1/9/18 16:29","R_3GlK79IX3tt9XMb",NA,"anonymous","EN",1.007,1.007,1.779,1,"Safari iPhone","11","iPhone","375x667",47546,1,2,99,1,NA,"1,2",0.846,2.402,2.893,7,1,NA,2,4,1,4,"5","4",2,3,4,3,4,2,2,2,3,4,4,"1,5",4,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,"",2.1,2.107,2.659,2,1,1,5,2017,3,"My local government cares about its citizens","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",236,0,7084688,1,"",47546,NA
"1/9/18 16:28","1/9/18 16:31",0,100,194,1,"1/9/18 16:31","R_24l5Ve8v4wCpKfj",NA,"anonymous","EN",0,0,8.217,0,"Chrome","64.0.3282.79","CrOS armv7l 10176.41.0","1366x768",78249,1,1,99,2,NA,"4",1.88,1.88,2.911,1,1,NA,9,4,3,1,"1","1",2,2,2,2,2,2,2,2,2,2,3,"8",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,1,"",1.653,1.653,2.894,1,1,3,6,2010,6,"na","na",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",194,0,7081808,4,"Speeder",78249,NA
"1/9/18 16:15","1/9/18 16:32",0,100,1012,1,"1/9/18 16:32","R_2OSU0jtBLSYOV5e",NA,"anonymous","EN",22.814,22.814,23.62,1,"Chrome","63.0.3239.84","Windows NT 6.1","2560x1440",44106,1,1,101,2,NA,"1",36.574,36.574,37.62,1,1,NA,2,4,1,1,"1","1",2,3,3,3,2,2,2,1,1,1,3,"3",3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,1,"",0.813,0.813,1.6,1,1,1,5,2013,3,"Our city government seems to be focused on improving the downtown area and one or two other neighborhoods, while most of the city deteriorates.","It was a straightforward and interesting survey.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",1012,0,1446108,1,"",44106,NA
"1/9/18 16:22","1/9/18 16:32",0,100,617,1,"1/9/18 16:32","R_3qyE9WnFN4IEpGZ",NA,"anonymous","EN",0,0,14.952,0,"Chrome","63.0.3239.132","Windows NT 6.3","1366x768",70452,1,2,100,6,NA,"1",0.95,0.95,1.752,1,2,NA,9,4,1,4,"1","1",2,2,2,2,3,2,3,2,1,2,2,"1,4,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,1,NA,3,8,3,2,"",1.137,1.473,2.445,2,1,1,4,2012,5,"I don't know.","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",617,1,5085341,1,"",70452,NA
"1/9/18 16:16","1/9/18 16:32",0,100,975,1,"1/9/18 16:32","R_8nTb0XNNPaE9yrn",NA,"anonymous","EN",0,0,1.92,0,"Chrome","63.0.3239.132","Windows NT 6.1","1600x900",15071,1,2,101,6,NA,"1",1.349,1.349,2.535,1,1,NA,8,4,1,4,"6","6",2,2,3,2,3,2,2,2,2,3,3,"4,5,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,NA,5,1,3,5,"",3.668,3.668,4.937,1,2,2,5,2002,4,"I feel like the priority of local government is to make the area thrive. I am in the suburbs of Pittsburgh and the area has grown and developed a lot in healthcare & technology.","No thoughts",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",975,1,4053379,1,"",15071,NA
"1/9/18 16:26","1/9/18 16:34",0,100,441,1,"1/9/18 16:34","R_3gXzWsxTCeHghQg",NA,"anonymous","EN",0,0,25.759,0,"Edge","14.14393","Windows NT 10.0","1366x768",77338,1,2,99,6,NA,"2",2.466,2.466,3.979,1,1,NA,9,4,1,1,"1","4",4,4,4,4,4,3,3,3,2,4,4,"1,4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,2,1,NA,4,1,5,1,"",6.367,6.367,8.487,1,1,3,6,2015,7,"Nothing comes to mind","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",441,0,5402365,1,"",77338,NA
"1/9/18 16:09","1/9/18 16:34",0,100,1507,1,"1/9/18 16:34","R_Y67Gjsnuj4O2teV",NA,"anonymous","EN",0,0,3.387,0,"Chrome","63.0.3239.132","Windows NT 6.3","1600x900",10029,1,2,100,12,NA,"2",1.393,1.393,2.588,1,1,NA,9,4,1,1,"4","1",3,4,4,3,3,2,2,2,1,1,2,"1,4,5,6,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,1,NA,3,7,3,1,"",1.963,1.963,2.989,1,3,3,5,1983,6,"N/A","N/A",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",1507,1,8754778,1,"",10029,NA
"1/9/18 16:26","1/9/18 16:35",0,100,546,1,"1/9/18 16:35","R_3j9e3uMRizxEvl7",NA,"anonymous","EN",0,0,4.699,0,"Chrome","63.0.3239.132","Windows NT 10.0","1536x864",32208,1,2,101,1,NA,"1",1.219,2.203,2.231,3,2,NA,2,4,1,1,"4,5","4",3,3,4,2,4,2,3,4,1,3,4,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,1,2,NA,5,2,3,2,"",2.301,3.585,3.615,3,3,3,5,2017,5,"The local government priority in my town should be to work on decreasing the crime rate.","I loved it!",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",546,0,1255857,1,"",32208,NA
"1/9/18 16:33","1/9/18 16:35",0,100,95,1,"1/9/18 16:35","R_2c10gi85GOM0UMI",NA,"anonymous","EN",0,0,1.269,0,"Chrome","63.0.3239.132","Windows NT 10.0","2560x1080",95360,1,1,100,2,NA,"1",0.661,0.661,1.359,1,1,NA,9,4,1,5,"4","1",2,3,2,2,3,3,2,2,3,2,3,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,4,NA,4,1,3,1,"",0.77,2.138,2.526,3,3,3,5,2016,6,"0","0",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",95,1,7795299,4,"Speeder",95360,NA
"1/9/18 16:31","1/9/18 16:35",0,100,280,1,"1/9/18 16:35","R_cIOlL23APBpFcMF",NA,"anonymous","EN",0,0,2.783,0,"Chrome","63.0.3239.132","Macintosh","1440x900",85286,1,2,100,4,NA,"4",2.341,2.341,3.438,1,1,NA,8,4,1,1,"1","4,6",2,2,4,4,3,2,2,3,1,3,3,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,4,NA,5,1,3,1,"",1.52,1.52,2.641,1,1,1,4,2000,11,"N/A","N/A",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",280,1,4754695,1,"",85286,NA
"1/9/18 16:26","1/9/18 16:36",0,100,561,1,"1/9/18 16:36","R_t02SN2X4CZIV5Hb",NA,"anonymous","EN",16.28,16.28,17.039,1,"Chrome","63.0.3239.108","Macintosh","2560x1440",92101,1,4,100,1,NA,"3",1.702,1.702,2.963,1,1,NA,2,4,1,1,"1,5","6",4,4,4,4,4,2,1,2,2,1,4,"1,4",3,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,3,1,"",10.229,10.723,11.6,2,1,3,5,2012,7,"I don't really have any.","Reasonable length for the pay.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",561,0,1115457,1,"",92101,NA
"1/9/18 16:01","1/9/18 16:36",0,100,2068,1,"1/9/18 16:36","R_2TAlLbw3xUhMjfT",NA,"anonymous","EN",0,0,18.557,0,"Firefox","57","Windows NT 10.0","1920x1080",97225,1,1,100,2,NA,"1",1.064,1.064,2.385,1,3,3,9,4,1,4,"1","4",3,3,4,3,4,2,2,3,1,2,3,"3",NA,NA,NA,NA,NA,3,3,3,2,2,NA,NA,NA,NA,NA,NA,2,7,3,1,"",0.77,0.77,1.563,1,1,1,6,2010,16,"I don't really have anything to say...",".",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",2068,1,7450568,1,"",97225,NA
"1/9/18 16:36","1/9/18 16:37",0,100,79,1,"1/9/18 16:37","R_1jjo00y4Dsijk6y",NA,"anonymous","EN",0.866,0.866,1.184,1,"Chrome","63.0.3239.132","Windows NT 10.0","2560x1080",92026,1,1,100,4,NA,"1",0.723,1.997,2.773,3,1,NA,9,4,2,5,"5","4",3,2,2,2,3,2,3,1,3,2,2,"5",3,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,"",0.814,0.814,1.717,1,3,3,5,2016,7,"0","0",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",79,1,6795478,4,"Speeder",92026,NA
"1/9/18 16:35","1/9/18 16:39",0,100,247,1,"1/9/18 16:39","R_1rf7iE4Dj1tvLyp",NA,"anonymous","EN",0,0,3.876,0,"Chrome","63.0.3239.132","Windows NT 6.1","1440x900",54302,1,2,88,13,NA,"1",1.549,1.549,2.673,1,1,NA,8,4,1,1,"5","1",3,3,4,3,2,2,2,2,2,1,2,"1,4",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,1,"",1.337,1.337,2.353,1,1,1,6,2017,16,"no comments","no comments",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",247,1,3573469,1,"",54302,NA
"1/9/18 16:38","1/9/18 16:40",0,100,125,1,"1/9/18 16:40","R_afTtH9DOJd9skIp",NA,"anonymous","EN",0,0,1.475,0,"Chrome","63.0.3239.132","Windows NT 10.0","2560x1080",92025,1,1,100,2,NA,"1",0.764,0.764,1.51,1,1,NA,9,4,2,5,"5","4",4,2,1,4,2,4,3,2,1,2,2,"7",1,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,"",1.579,2.228,2.388,2,3,3,5,2016,6,"0","0",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",125,1,7515749,4,"Speeder",92025,NA
"1/9/18 16:33","1/9/18 16:41",0,100,474,1,"1/9/18 16:41","R_xug9ePu8K1emE93",NA,"anonymous","EN",1.442,2.009,4.936,2,"Chrome","63.0.3239.111","Android 7.0","360x640",8066,1,2,101,2,NA,"2",1.675,1.692,2.409,2,3,1,10,4,3,5,"6","6",3,3,3,3,3,2,2,3,2,3,3,"1",2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,"",1.235,1.258,2.479,2,2,2,4,2017,3,"I think the government starts out to help, but then their are so many other things that need to be considered...sort of the way some people need medication, although their are often many side effects.","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",474,0,6674100,1,"",8066,NA
"1/9/18 16:38","1/9/18 16:42",0,100,228,1,"1/9/18 16:42","R_31ZaPyXkJdaaYwM",NA,"anonymous","EN",0,0,5.773,0,"Chrome","63.0.3239.132","Windows NT 10.0","2560x1080",92026,1,1,100,1,NA,"1",1.359,1.687,2.326,2,1,NA,9,4,2,4,"6","4",4,3,3,2,2,3,2,2,2,2,2,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,5,2,NA,4,1,3,1,"",0.958,0.958,1.886,1,3,3,5,2016,5,"0","0",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",228,0,8608898,1,"",92026,NA
"1/9/18 16:34","1/9/18 16:43",0,100,563,1,"1/9/18 16:43","R_4T9Ohr0vXUfuwvv",NA,"anonymous","EN",0,0,12.923,0,"Chrome","63.0.3239.116","CrOS x86_64 10032.75.0","1366x768",55362,1,1,100,4,NA,"1",2.08,2.08,3.615,1,3,3,9,4,1,4,"1","1",3,2,2,3,3,2,2,2,2,2,2,"9,8",NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,NA,NA,NA,NA,5,1,3,1,"",1.749,1.749,3.221,1,1,1,4,2016,6,"I'm not certain what the priorities of my local government are. Presumably, it would be to attract more businesses and keep the current businesses here. There is a local power plant that provides jobs in the area that may cease to operate and that could be a large focus of the local government, but I don't know of any attempt to keep it operating. ","none",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",563,0,4577004,1,"",55362,NA
"1/9/18 16:38","1/9/18 16:43",0,100,321,1,"1/9/18 16:43","R_3gSOhDLYBnfkYby",NA,"anonymous","EN",0,0,1.749,0,"Chrome","63.0.3239.132","Windows NT 10.0","2560x1080",92750,1,1,100,2,NA,"1",2.03,2.03,2.808,1,1,NA,10,4,2,5,"5","4",3,1,2,2,3,3,2,4,3,1,2,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,5,3,NA,4,1,3,1,"",7.434,7.62,8.37,2,3,3,5,2016,5,"0","0",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",321,0,7121970,1,"",92750,NA
"1/9/18 16:38","1/9/18 16:44",0,100,341,1,"1/9/18 16:44","R_23abHpDykwm0lSg",NA,"anonymous","EN",0,0,5.547,0,"Chrome","63.0.3239.132","Windows NT 10.0","2560x1080",92069,1,1,100,2,NA,"1",2.013,2.013,2.924,1,1,NA,10,4,2,5,"4","7",4,2,2,2,1,2,4,2,1,1,3,"6,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,2,NA,4,1,3,1,"",5.078,5.078,5.936,1,2,3,5,2016,6,"0","0",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",341,0,1912261,1,"",92069,NA
"1/9/18 16:40","1/9/18 16:45",0,100,296,1,"1/9/18 16:45","R_30oP7NZQb9XHDNI",NA,"anonymous","EN",0,0,5.874,0,"Chrome","63.0.3239.132","Windows NT 10.0","1600x900",92647,1,1,100,13,NA,"1",1.277,1.277,2.372,1,1,NA,8,4,1,5,"1","6",2,2,2,3,4,3,3,2,2,1,3,"1,4,5,7",2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,1,"",1.37,1.37,2.502,1,1,3,5,2015,7,"I don't really know anything about the local government in this city, so I don't really have any opinions on it. ","Not sure what is meant by the word ""instrument"" in this question.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",296,1,3404084,1,"",92647,NA
"1/9/18 16:35","1/9/18 16:47",0,100,704,1,"1/9/18 16:47","R_1eL7NE9P10IEVf1",NA,"anonymous","EN",0,0,364.92,0,"Chrome","63.0.3239.84","Windows NT 10.0","1366x768",60435,1,2,102,6,NA,"1",1.071,1.071,2.088,1,2,NA,11,4,2,2,"1","1",2,2,2,2,2,1,2,2,1,1,2,"3",NA,NA,NA,NA,NA,5,5,5,4,1,NA,NA,NA,NA,NA,NA,5,1,3,2,"",1.277,1.277,2.717,1,2,1,4,2011,8,"I feel like there needs to be some growth in local politics. ","I think this was an effective survey.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",704,0,6041697,1,"",60435,NA
"1/9/18 16:38","1/9/18 16:47",0,100,515,1,"1/9/18 16:47","R_31u54whDnTRgMNP",NA,"anonymous","EN",0,0,112.623,0,"Chrome","63.0.3239.132","Windows NT 10.0","1920x1080",56567,1,1,101,4,NA,"1",2.033,2.033,3.301,1,1,NA,2,4,1,1,"1","4,6",3,4,4,3,4,2,3,4,2,2,3,"1,7",NA,NA,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,4,1,3,1,"",1.663,1.663,2.749,1,1,1,4,1990,1,"The local government is working to get the local police to give out less tickets. The local police have been giving out a lot of tickets and local business owners are complaining that it is hurting their business.","No thoughts.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",515,1,2609040,1,"",56567,NA
"1/9/18 16:43","1/9/18 16:49",0,100,315,1,"1/9/18 16:49","R_1FJlAWCjipZorgo",NA,"anonymous","EN",0,0,2.754,0,"Chrome","63.0.3239.84","Macintosh","1280x800",55113,1,1,99,4,NA,"4",1.968,1.968,3.039,1,1,NA,8,4,1,6,"1","4,6",3,3,4,3,4,3,3,3,2,2,4,"4,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,5,5,NA,5,1,2,1,"",2.086,2.086,4.212,1,1,3,4,1994,7,"They are taxing us but not providing many services for that money.","fast nice and clean survey",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",315,0,4021536,1,"",55113,NA
"1/9/18 16:34","1/9/18 16:49",0,100,906,1,"1/9/18 16:49","R_T6la8rG0MQn8hqx",NA,"anonymous","EN",2.961,3.561,7.847,2,"Chrome","63.0.3239.132","Windows NT 6.1","1366x768",91304,1,1,100,2,NA,"2",1.065,1.065,2.367,1,1,NA,2,4,2,1,"1","4",2,2,2,2,4,2,2,3,1,2,2,"1,4,5",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,1,"",0.754,1.241,2.445,2,1,1,5,2011,6,"legalisation of gay marriage, As a Christian I strongly believe this is very wrong. It just doesn't make any sense, it's even scientifically wrong. No one is born gay, it has something to do with someone's surroundings, but not natural. I hate the gay community so much.","Interesting.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",906,1,4987579,1,"",91304,NA
"1/9/18 16:30","1/9/18 16:50",0,100,1238,1,"1/9/18 16:50","R_3m209ftW1SJyT0L",NA,"anonymous","EN",0,0,1.952,0,"MSIE","11","Windows NT 6.1","1920x1080",95843,1,1,100,9,NA,"1",0.942,0.942,2.262,1,1,NA,8,4,1,1,"4,5,6","4,6",3,2,2,4,4,2,3,2,2,2,4,"6",NA,NA,NA,NA,NA,5,5,3,3,1,NA,NA,NA,NA,NA,NA,5,1,3,2,"",1.593,1.593,3.643,1,2,2,4,2014,7,"N/A","thanks!",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",1238,1,2352837,1,"",95843,NA
"1/9/18 16:40","1/9/18 16:51",0,100,664,1,"1/9/18 16:51","R_3J413B6srvjW9ig",NA,"anonymous","EN",0,0,11.766,0,"Chrome","63.0.3239.132","Windows NT 10.0","1920x1080",72653,1,1,99,1,NA,"1",1.017,1.017,2.184,1,4,3,11,4,2,2,"4,5","4",4,4,4,3,3,3,3,3,2,2,2,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,NA,2,3,3,1,"",1.373,1.373,2.626,1,1,3,6,2012,1,"In regards to housing, I think that companies need to explore innovative minimalist building techniques to provide low-income housing to people who need it. Most people are willing to accept cheaper and more sustainable solutions when it comes to housing, like composting toilets, tiny-home designs/low square footage, solar power, natural heating/cooling, etc. More people of any age should be able to own their own home no matter how modest it is. Far less people should be renting apartments and enslaving themselves with housing loans when that money could build them their own reasonably affordable home very quickly.","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",664,1,5406016,1,"",72653,NA
"1/9/18 16:43","1/9/18 16:51",0,100,491,1,"1/9/18 16:51","R_1I4BaRjVYEWZmVv",NA,"anonymous","EN",0,0,2.62,0,"Firefox","57","Windows NT 6.1","1366x768",17022,1,1,100,13,NA,"1",1.882,1.882,3.667,1,2,NA,10,4,2,4,"5","7",2,2,2,2,3,2,2,2,2,2,3,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,2,2,NA,6,1,3,1,"",3.761,3.761,7.194,1,1,1,5,2017,3,"N/A","N/A",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",491,0,9204268,1,"",17022,NA
"1/9/18 16:47","1/9/18 16:51",0,100,265,1,"1/9/18 16:51","R_Y958FhgfxLe39rb",NA,"anonymous","EN",0,0,1.927,0,"Chrome","63.0.3239.132","Windows NT 6.3","1920x1080",20002,1,1,100,6,NA,"2",1.334,1.334,2.552,1,1,NA,8,4,1,1,"1","4",3,3,3,3,3,2,2,2,2,3,3,"9,3",2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,"",1.743,1.743,3.41,1,2,1,4,2013,6,"No thoughts","No thoughts",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",265,1,2754497,1,"",20002,NA
"1/9/18 16:46","1/9/18 16:55",0,100,532,1,"1/9/18 16:55","R_cRYLcVJQCQiipqx",NA,"anonymous","EN",25.222,25.222,31.916,1,"Chrome","63.0.3239.84","Macintosh","1920x1080",32259,1,1,101,4,NA,"4",2.163,2.163,4.464,1,2,NA,8,4,1,1,"1","1",2,2,2,3,3,2,2,3,2,2,2,"9",2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3,2,"",1.132,1.132,2.239,1,1,1,6,2015,6,"The priorities and policies of local governments in my town or region is mostly for the best interest of people who live in this town.","Thank you!",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",532,0,3715261,1,"",32259,NA
"1/9/18 16:51","1/9/18 16:55",0,100,230,1,"1/9/18 16:55","R_3s4kLmxyxGp3cyK",NA,"anonymous","EN",0,0,3.368,0,"Firefox","57","Windows NT 10.0","1920x1080",7201,1,1,100,1,NA,"1",1.614,1.614,2.457,1,2,NA,9,4,3,2,"5","4",3,3,3,3,3,2,3,3,3,3,3,"3",4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,"",1.34,1.34,2.226,1,3,3,4,1991,2,"n/a","n/a",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",230,1,3381626,1,"",7201,NA
"1/9/18 16:43","1/9/18 17:02",0,100,1150,1,"1/9/18 17:02","R_6s3oa2Qh9LK0I3T",NA,"anonymous","EN",0,0,149.566,0,"Chrome","63.0.3239.84","Windows NT 10.0","1600x900",88030,1,1,89,2,NA,"3",47.723,47.723,49.001,1,1,NA,8,4,1,4,"1","4",1,2,4,3,2,2,2,2,2,2,3,"3",2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,"",2.058,3.854,5.101,2,1,1,4,2005,5,"I think education, employment. health and safety, are the things that should be invested more
","na",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",1150,1,7563408,1,"",88030,NA
"1/9/18 17:00","1/9/18 17:05",0,100,272,1,"1/9/18 17:05","R_2RQxQFQQA0Spl3O",NA,"anonymous","EN",0,0,2.695,0,"Chrome","62.0.3202.84","Android 4.4.3","534x854",77450,1,2,100,13,NA,"1",1.55,2.055,2.176,3,3,2,11,4,2,6,"1","4",3,3,3,3,4,3,3,3,2,3,3,"5",NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,1,3,1,"",0.895,0.907,1.751,2,1,1,5,2017,4,"I feel like they care more about quantity than quality.","It was just fine.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",272,1,8709569,1,"",77450,NA
"1/9/18 17:03","1/9/18 17:06",0,100,188,1,"1/9/18 17:06","R_3ffwtaA6s6wwP71",NA,"anonymous","EN",0,0,3.883,0,"Chrome","63.0.3239.108","Windows NT 10.0","1080x1920",33024,1,2,101,10,NA,"1",1.009,1.399,2.21,2,1,NA,2,4,1,1,"1,6","1,6",4,4,4,4,4,2,2,2,1,2,4,"5",NA,NA,NA,NA,NA,3,2,3,3,1,NA,NA,NA,NA,NA,NA,6,8,3,2,"",1.004,1.004,1.917,1,1,3,6,1978,16,"I think they just want to help their friends and themselves. I think they are very crooked and biased. ","it was easy",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",188,0,8813978,4,"Speeder",33024,NA
"1/9/18 17:06","1/9/18 17:07",0,100,55,1,"1/9/18 17:07","R_2yfkxyMAler4Ygx",NA,"anonymous","EN",0,0,1.397,0,"Chrome","63.0.3239.132","Windows NT 10.0","1366x768",34465,1,2,100,13,NA,"1",0.952,0.952,1.805,1,2,NA,9,3,2,5,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",55,0,9226283,4,"attn",34465,NA
"1/9/18 17:02","1/9/18 17:08",0,100,320,1,"1/9/18 17:08","R_3FLmLuLxkKQwHpC",NA,"anonymous","EN",0,0,12.511,0,"Firefox","52","Windows NT 10.0","1680x1050",52240,1,1,100,2,NA,"1",1.113,1.489,2.714,2,1,NA,2,4,1,4,"1","1,6",2,3,3,4,4,2,2,1,1,1,3,"1",NA,NA,NA,NA,NA,1,2,3,3,4,NA,NA,NA,NA,NA,NA,5,1,3,1,"",1.19,1.19,2.511,1,1,1,5,2016,7,"Local governments tend to be more responsive to the needs of the community, compared to state and federal government.","Worked fine.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",320,1,6748877,1,"",52240,NA
